s,CH1[V]
-2.388E-01,-1.00E-01
-2.388E-01,7.19E-02
-2.384E-01,-2.41E-02
-2.384E-01,1.68E-01
-2.380E-01,-1.21E-02
-2.380E-01,7.99E-02
-2.376E-01,-3.21E-02
-2.376E-01,1.59E-02
-2.372E-01,-8.09E-03
-2.372E-01,1.59E-02
-2.368E-01,-5.61E-02
-2.368E-01,6.39E-02
-2.364E-01,-9.21E-02
-2.364E-01,7.91E-03
-2.360E-01,-4.41E-02
-2.360E-01,6.79E-02
-2.356E-01,-1.21E-02
-2.356E-01,3.59E-02
-2.352E-01,-1.21E-02
-2.352E-01,3.19E-02
-2.348E-01,-8.81E-02
-2.348E-01,7.91E-03
-2.344E-01,-2.81E-02
-2.344E-01,9.99E-02
-2.340E-01,-1.44E-01
-2.340E-01,7.91E-03
-2.336E-01,-1.12E-01
-2.336E-01,6.79E-02
-2.332E-01,-2.81E-02
-2.332E-01,5.59E-02
-2.328E-01,-8.09E-03
-2.328E-01,1.19E-02
-2.324E-01,-9.21E-02
-2.324E-01,7.91E-03
-2.320E-01,-7.61E-02
-2.320E-01,1.19E-02
-2.316E-01,-9.61E-02
-2.316E-01,1.19E-02
-2.312E-01,-8.09E-03
-2.312E-01,1.80E-01
-2.308E-01,-1.36E-01
-2.308E-01,4.79E-02
-2.304E-01,-8.41E-02
-2.304E-01,1.59E-02
-2.300E-01,-8.41E-02
-2.300E-01,7.91E-03
-2.296E-01,-8.09E-03
-2.296E-01,1.84E-01
-2.292E-01,-1.40E-01
-2.292E-01,1.59E-02
-2.288E-01,-1.61E-02
-2.288E-01,1.72E-01
-2.284E-01,-8.01E-02
-2.284E-01,1.19E-02
-2.280E-01,-2.41E-02
-2.280E-01,2.79E-02
-2.276E-01,-1.21E-02
-2.276E-01,5.59E-02
-2.272E-01,-2.01E-02
-2.272E-01,5.19E-02
-2.268E-01,-4.41E-02
-2.268E-01,2.79E-02
-2.264E-01,-1.61E-02
-2.264E-01,3.59E-02
-2.260E-01,-1.28E-01
-2.260E-01,6.79E-02
-2.256E-01,-4.01E-02
-2.256E-01,5.19E-02
-2.252E-01,-2.81E-02
-2.252E-01,9.99E-02
-2.248E-01,-6.41E-02
-2.248E-01,7.91E-03
-2.244E-01,-2.81E-02
-2.244E-01,6.39E-02
-2.240E-01,-1.61E-02
-2.240E-01,3.19E-02
-2.236E-01,-8.09E-03
-2.236E-01,2.39E-02
-2.232E-01,-3.61E-02
-2.232E-01,4.39E-02
-2.228E-01,-8.41E-02
-2.228E-01,1.19E-02
-2.224E-01,-2.01E-02
-2.224E-01,4.39E-02
-2.220E-01,-8.09E-03
-2.220E-01,1.32E-01
-2.216E-01,-1.04E-01
-2.216E-01,1.59E-02
-2.212E-01,-8.01E-02
-2.212E-01,7.91E-03
-2.208E-01,-2.41E-02
-2.208E-01,7.91E-03
-2.204E-01,-1.36E-01
-2.204E-01,1.19E-02
-2.200E-01,-1.21E-02
-2.200E-01,2.39E-02
-2.196E-01,-1.28E-01
-2.196E-01,1.52E-01
-2.192E-01,-8.09E-03
-2.192E-01,1.99E-02
-2.188E-01,-7.61E-02
-2.188E-01,2.39E-02
-2.184E-01,-2.41E-02
-2.184E-01,1.59E-02
-2.180E-01,-8.01E-02
-2.180E-01,1.59E-02
-2.176E-01,-2.01E-02
-2.176E-01,4.39E-02
-2.172E-01,-2.81E-02
-2.172E-01,7.91E-03
-2.168E-01,-8.09E-03
-2.168E-01,1.99E-02
-2.164E-01,-8.09E-03
-2.164E-01,2.39E-02
-2.160E-01,-1.61E-02
-2.160E-01,6.79E-02
-2.156E-01,-8.09E-03
-2.156E-01,1.24E-01
-2.152E-01,-6.01E-02
-2.152E-01,1.19E-02
-2.148E-01,-6.41E-02
-2.148E-01,1.16E-01
-2.144E-01,-8.09E-03
-2.144E-01,5.99E-02
-2.140E-01,-8.41E-02
-2.140E-01,3.99E-02
-2.136E-01,-1.28E-01
-2.136E-01,7.91E-03
-2.132E-01,-1.24E-01
-2.132E-01,3.99E-02
-2.128E-01,-2.01E-02
-2.128E-01,1.32E-01
-2.124E-01,-8.09E-03
-2.124E-01,1.08E-01
-2.120E-01,-8.09E-03
-2.120E-01,1.44E-01
-2.116E-01,-3.61E-02
-2.116E-01,1.59E-02
-2.112E-01,-1.24E-01
-2.112E-01,3.99E-02
-2.108E-01,-3.21E-02
-2.108E-01,9.99E-02
-2.104E-01,-8.81E-02
-2.104E-01,7.91E-03
-2.100E-01,-2.01E-02
-2.100E-01,1.32E-01
-2.096E-01,-2.41E-02
-2.096E-01,4.39E-02
-2.092E-01,-2.01E-02
-2.092E-01,1.59E-02
-2.088E-01,-1.12E-01
-2.088E-01,1.19E-02
-2.084E-01,-4.81E-02
-2.084E-01,1.19E-02
-2.080E-01,-2.81E-02
-2.080E-01,1.19E-02
-2.076E-01,-2.81E-02
-2.076E-01,5.59E-02
-2.072E-01,-1.21E-02
-2.072E-01,1.40E-01
-2.068E-01,-6.81E-02
-2.068E-01,6.79E-02
-2.064E-01,-2.41E-02
-2.064E-01,1.48E-01
-2.060E-01,-2.01E-02
-2.060E-01,2.79E-02
-2.056E-01,-9.21E-02
-2.056E-01,5.19E-02
-2.052E-01,-1.20E-01
-2.052E-01,1.59E-02
-2.048E-01,-3.61E-02
-2.048E-01,1.99E-02
-2.044E-01,-8.81E-02
-2.044E-01,1.19E-02
-2.040E-01,-3.61E-02
-2.040E-01,7.91E-03
-2.036E-01,-9.21E-02
-2.036E-01,1.19E-02
-2.032E-01,-1.61E-02
-2.032E-01,2.39E-02
-2.028E-01,-1.40E-01
-2.028E-01,5.19E-02
-2.024E-01,-8.01E-02
-2.024E-01,3.91E-03
-2.020E-01,-8.81E-02
-2.020E-01,1.19E-02
-2.016E-01,-2.41E-02
-2.016E-01,1.28E-01
-2.012E-01,-2.41E-02
-2.012E-01,1.80E-01
-2.008E-01,-1.32E-01
-2.008E-01,1.36E-01
-2.004E-01,-2.41E-02
-2.004E-01,4.79E-02
-2.000E-01,-3.21E-02
-2.000E-01,7.91E-03
-1.996E-01,-8.09E-03
-1.996E-01,7.91E-03
-1.992E-01,-7.21E-02
-1.992E-01,7.91E-03
-1.988E-01,-2.81E-02
-1.988E-01,4.39E-02
-1.984E-01,-1.08E-01
-1.984E-01,7.19E-02
-1.980E-01,-2.81E-02
-1.980E-01,7.19E-02
-1.976E-01,-1.21E-02
-1.976E-01,2.79E-02
-1.972E-01,-1.61E-02
-1.972E-01,1.72E-01
-1.968E-01,-6.81E-02
-1.968E-01,7.91E-03
-1.964E-01,-2.81E-02
-1.964E-01,1.84E-01
-1.960E-01,-1.40E-01
-1.960E-01,1.99E-02
-1.956E-01,-8.09E-03
-1.956E-01,7.91E-03
-1.952E-01,-1.21E-02
-1.952E-01,7.91E-03
-1.948E-01,-1.36E-01
-1.948E-01,5.19E-02
-1.944E-01,-1.32E-01
-1.944E-01,2.79E-02
-1.940E-01,-8.09E-03
-1.940E-01,3.99E-02
-1.936E-01,-2.81E-02
-1.936E-01,3.59E-02
-1.932E-01,-2.41E-02
-1.932E-01,2.39E-02
-1.928E-01,-3.21E-02
-1.928E-01,1.99E-02
-1.924E-01,-1.24E-01
-1.924E-01,1.59E-02
-1.920E-01,-2.41E-02
-1.920E-01,1.36E-01
-1.916E-01,-2.01E-02
-1.916E-01,1.56E-01
-1.912E-01,-6.41E-02
-1.912E-01,7.91E-03
-1.908E-01,-3.61E-02
-1.908E-01,7.91E-03
-1.904E-01,-2.41E-02
-1.904E-01,1.59E-02
-1.900E-01,-1.21E-02
-1.900E-01,7.91E-03
-1.896E-01,-8.09E-03
-1.896E-01,1.59E-02
-1.892E-01,-2.01E-02
-1.892E-01,1.99E-02
-1.888E-01,-5.61E-02
-1.888E-01,1.99E-02
-1.884E-01,-3.21E-02
-1.884E-01,1.59E-02
-1.880E-01,-8.41E-02
-1.880E-01,3.91E-03
-1.876E-01,-8.01E-02
-1.876E-01,3.91E-03
-1.872E-01,-1.36E-01
-1.872E-01,4.79E-02
-1.868E-01,-2.81E-02
-1.868E-01,3.91E-03
-1.864E-01,-8.41E-02
-1.864E-01,1.28E-01
-1.860E-01,-6.01E-02
-1.860E-01,3.91E-03
-1.856E-01,-1.32E-01
-1.856E-01,4.39E-02
-1.852E-01,-3.21E-02
-1.852E-01,7.59E-02
-1.848E-01,-2.41E-02
-1.848E-01,7.91E-03
-1.844E-01,-1.08E-01
-1.844E-01,7.91E-03
-1.840E-01,-8.09E-03
-1.840E-01,2.39E-02
-1.836E-01,-1.21E-02
-1.836E-01,3.19E-02
-1.832E-01,-8.09E-03
-1.832E-01,2.79E-02
-1.828E-01,-9.21E-02
-1.828E-01,1.99E-02
-1.824E-01,-2.01E-02
-1.824E-01,1.99E-02
-1.820E-01,-2.01E-02
-1.820E-01,1.59E-02
-1.816E-01,-1.24E-01
-1.816E-01,2.39E-02
-1.812E-01,-9.61E-02
-1.812E-01,7.91E-03
-1.808E-01,-6.41E-02
-1.808E-01,1.59E-02
-1.804E-01,-8.01E-02
-1.804E-01,7.91E-03
-1.800E-01,-1.20E-01
-1.800E-01,1.32E-01
-1.796E-01,-2.01E-02
-1.796E-01,3.91E-03
-1.792E-01,-1.61E-02
-1.792E-01,1.52E-01
-1.788E-01,-8.09E-03
-1.788E-01,8.79E-02
-1.784E-01,-2.01E-02
-1.784E-01,1.19E-02
-1.780E-01,-1.44E-01
-1.780E-01,7.19E-02
-1.776E-01,-8.09E-03
-1.776E-01,1.19E-02
-1.772E-01,-8.41E-02
-1.772E-01,2.79E-02
-1.768E-01,-8.01E-02
-1.768E-01,7.91E-03
-1.764E-01,-5.21E-02
-1.764E-01,3.99E-02
-1.760E-01,-2.41E-02
-1.760E-01,1.20E-01
-1.756E-01,-5.61E-02
-1.756E-01,5.99E-02
-1.752E-01,-3.21E-02
-1.752E-01,1.12E-01
-1.748E-01,-3.61E-02
-1.748E-01,1.59E-02
-1.744E-01,-3.21E-02
-1.744E-01,1.59E-02
-1.740E-01,-2.01E-02
-1.740E-01,7.91E-03
-1.736E-01,-8.09E-03
-1.736E-01,1.19E-02
-1.732E-01,-7.61E-02
-1.732E-01,1.59E-02
-1.728E-01,-5.21E-02
-1.728E-01,7.91E-03
-1.724E-01,-2.01E-02
-1.724E-01,3.99E-02
-1.720E-01,-4.81E-02
-1.720E-01,1.19E-02
-1.716E-01,-7.21E-02
-1.716E-01,1.19E-02
-1.712E-01,-3.61E-02
-1.712E-01,7.59E-02
-1.708E-01,-2.81E-02
-1.708E-01,9.59E-02
-1.704E-01,-8.09E-03
-1.704E-01,7.91E-03
-1.700E-01,-4.01E-02
-1.700E-01,7.99E-02
-1.696E-01,-8.81E-02
-1.696E-01,1.19E-02
-1.692E-01,-1.21E-02
-1.692E-01,7.91E-03
-1.688E-01,-1.61E-02
-1.688E-01,7.91E-03
-1.684E-01,-1.61E-02
-1.684E-01,2.79E-02
-1.680E-01,-8.81E-02
-1.680E-01,2.79E-02
-1.676E-01,-2.01E-02
-1.676E-01,1.19E-02
-1.672E-01,-2.81E-02
-1.672E-01,1.12E-01
-1.668E-01,-8.09E-03
-1.668E-01,1.76E-01
-1.664E-01,-3.21E-02
-1.664E-01,5.59E-02
-1.660E-01,-1.36E-01
-1.660E-01,1.19E-02
-1.656E-01,-9.21E-02
-1.656E-01,1.99E-02
-1.652E-01,-8.81E-02
-1.652E-01,3.99E-02
-1.648E-01,-8.09E-03
-1.648E-01,1.99E-02
-1.644E-01,-8.01E-02
-1.644E-01,9.99E-02
-1.640E-01,-6.41E-02
-1.640E-01,4.39E-02
-1.636E-01,-4.01E-02
-1.636E-01,3.91E-03
-1.632E-01,-8.09E-03
-1.632E-01,1.44E-01
-1.628E-01,-1.32E-01
-1.628E-01,7.91E-03
-1.624E-01,-7.61E-02
-1.624E-01,1.12E-01
-1.620E-01,-1.12E-01
-1.620E-01,7.19E-02
-1.616E-01,-1.21E-02
-1.616E-01,1.24E-01
-1.612E-01,-2.81E-02
-1.612E-01,1.68E-01
-1.608E-01,-8.09E-03
-1.608E-01,1.19E-02
-1.604E-01,-9.21E-02
-1.604E-01,7.59E-02
-1.600E-01,-8.09E-03
-1.600E-01,4.79E-02
-1.596E-01,-2.81E-02
-1.596E-01,9.99E-02
-1.592E-01,-1.61E-02
-1.592E-01,1.12E-01
-1.588E-01,-1.28E-01
-1.588E-01,6.79E-02
-1.584E-01,-9.21E-02
-1.584E-01,1.99E-02
-1.580E-01,-1.20E-01
-1.580E-01,7.19E-02
-1.576E-01,-9.61E-02
-1.576E-01,7.91E-03
-1.572E-01,-2.41E-02
-1.572E-01,8.39E-02
-1.568E-01,-4.01E-02
-1.568E-01,1.16E-01
-1.564E-01,-2.41E-02
-1.564E-01,1.24E-01
-1.560E-01,-4.81E-02
-1.560E-01,1.59E-02
-1.556E-01,-9.21E-02
-1.556E-01,3.91E-03
-1.552E-01,-1.24E-01
-1.552E-01,7.19E-02
-1.548E-01,-2.01E-02
-1.548E-01,3.19E-02
-1.544E-01,-2.01E-02
-1.544E-01,1.36E-01
-1.540E-01,-4.01E-02
-1.540E-01,1.56E-01
-1.536E-01,-2.01E-02
-1.536E-01,3.91E-03
-1.532E-01,-2.01E-02
-1.532E-01,7.91E-03
-1.528E-01,-2.01E-02
-1.528E-01,1.19E-02
-1.524E-01,-8.09E-03
-1.524E-01,3.19E-02
-1.520E-01,-8.09E-03
-1.520E-01,1.64E-01
-1.516E-01,-1.61E-02
-1.516E-01,2.39E-02
-1.512E-01,-8.09E-03
-1.512E-01,1.99E-02
-1.508E-01,-1.61E-02
-1.508E-01,1.59E-02
-1.504E-01,-1.08E-01
-1.504E-01,3.91E-03
-1.500E-01,-4.01E-02
-1.500E-01,7.91E-03
-1.496E-01,-6.01E-02
-1.496E-01,1.19E-02
-1.492E-01,-7.61E-02
-1.492E-01,7.91E-03
-1.488E-01,-8.09E-03
-1.488E-01,1.76E-01
-1.484E-01,-1.61E-02
-1.484E-01,4.39E-02
-1.480E-01,-2.81E-02
-1.480E-01,1.59E-02
-1.476E-01,-1.21E-02
-1.476E-01,9.19E-02
-1.472E-01,-3.21E-02
-1.472E-01,1.19E-02
-1.468E-01,-8.41E-02
-1.468E-01,2.79E-02
-1.464E-01,-2.01E-02
-1.464E-01,7.91E-03
-1.460E-01,-2.81E-02
-1.460E-01,3.59E-02
-1.456E-01,-4.01E-02
-1.456E-01,3.91E-03
-1.452E-01,-2.01E-02
-1.452E-01,1.99E-02
-1.448E-01,-1.40E-01
-1.448E-01,5.99E-02
-1.444E-01,-8.09E-03
-1.444E-01,1.44E-01
-1.440E-01,-9.21E-02
-1.440E-01,3.19E-02
-1.436E-01,-1.61E-02
-1.436E-01,1.19E-02
-1.432E-01,-3.21E-02
-1.432E-01,1.59E-02
-1.428E-01,-8.09E-03
-1.428E-01,5.19E-02
-1.424E-01,-8.09E-03
-1.424E-01,5.59E-02
-1.420E-01,-2.41E-02
-1.420E-01,4.79E-02
-1.416E-01,-2.41E-02
-1.416E-01,3.59E-02
-1.412E-01,-8.09E-03
-1.412E-01,4.39E-02
-1.408E-01,-9.21E-02
-1.408E-01,1.99E-02
-1.404E-01,-7.61E-02
-1.404E-01,7.59E-02
-1.400E-01,-2.01E-02
-1.400E-01,2.79E-02
-1.396E-01,-5.21E-02
-1.396E-01,7.91E-03
-1.392E-01,-8.81E-02
-1.392E-01,7.91E-03
-1.388E-01,-2.01E-02
-1.388E-01,3.59E-02
-1.384E-01,-4.41E-02
-1.384E-01,2.39E-02
-1.380E-01,-9.61E-02
-1.380E-01,7.91E-03
-1.376E-01,-1.21E-02
-1.376E-01,1.99E-02
-1.372E-01,-7.61E-02
-1.372E-01,7.91E-03
-1.368E-01,-1.24E-01
-1.368E-01,9.59E-02
-1.364E-01,-1.61E-02
-1.364E-01,1.19E-02
-1.360E-01,-2.41E-02
-1.360E-01,1.59E-02
-1.356E-01,-7.61E-02
-1.356E-01,1.99E-02
-1.352E-01,-3.61E-02
-1.352E-01,5.59E-02
-1.348E-01,-2.41E-02
-1.348E-01,1.64E-01
-1.344E-01,-1.21E-02
-1.344E-01,7.91E-03
-1.340E-01,-8.81E-02
-1.340E-01,3.91E-03
-1.336E-01,-4.41E-02
-1.336E-01,7.91E-03
-1.332E-01,-8.09E-03
-1.332E-01,3.59E-02
-1.328E-01,-4.01E-02
-1.328E-01,4.79E-02
-1.324E-01,-1.61E-02
-1.324E-01,1.99E-02
-1.320E-01,-1.16E-01
-1.320E-01,7.91E-03
-1.316E-01,-8.09E-03
-1.316E-01,2.39E-02
-1.312E-01,-9.21E-02
-1.312E-01,1.19E-02
-1.308E-01,-8.09E-03
-1.308E-01,1.99E-02
-1.304E-01,-7.21E-02
-1.304E-01,1.19E-02
-1.300E-01,-2.01E-02
-1.300E-01,1.24E-01
-1.296E-01,-1.21E-02
-1.296E-01,1.19E-02
-1.292E-01,-3.21E-02
-1.292E-01,1.59E-02
-1.288E-01,-8.09E-03
-1.288E-01,9.59E-02
-1.284E-01,-8.01E-02
-1.284E-01,1.16E-01
-1.280E-01,-2.01E-02
-1.280E-01,5.19E-02
-1.276E-01,-8.09E-03
-1.276E-01,4.39E-02
-1.272E-01,-3.61E-02
-1.272E-01,3.19E-02
-1.268E-01,-1.61E-02
-1.268E-01,3.91E-03
-1.264E-01,-3.21E-02
-1.264E-01,1.60E-01
-1.260E-01,-2.81E-02
-1.260E-01,3.91E-03
-1.256E-01,-3.61E-02
-1.256E-01,1.48E-01
-1.252E-01,-8.81E-02
-1.252E-01,3.91E-03
-1.248E-01,-8.09E-03
-1.248E-01,1.44E-01
-1.244E-01,-8.81E-02
-1.244E-01,7.19E-02
-1.240E-01,-8.09E-03
-1.240E-01,1.72E-01
-1.236E-01,-8.81E-02
-1.236E-01,1.99E-02
-1.232E-01,-1.21E-02
-1.232E-01,1.68E-01
-1.228E-01,-8.01E-02
-1.228E-01,1.19E-02
-1.224E-01,-8.09E-03
-1.224E-01,1.99E-02
-1.220E-01,-2.01E-02
-1.220E-01,1.59E-02
-1.216E-01,-1.61E-02
-1.216E-01,5.99E-02
-1.212E-01,-2.41E-02
-1.212E-01,3.99E-02
-1.208E-01,-8.09E-03
-1.208E-01,3.99E-02
-1.204E-01,-2.41E-02
-1.204E-01,7.91E-03
-1.200E-01,-3.61E-02
-1.200E-01,2.39E-02
-1.196E-01,-3.61E-02
-1.196E-01,8.39E-02
-1.192E-01,-3.21E-02
-1.192E-01,3.99E-02
-1.188E-01,-2.01E-02
-1.188E-01,1.19E-02
-1.184E-01,-2.01E-02
-1.184E-01,1.16E-01
-1.180E-01,-3.21E-02
-1.180E-01,1.68E-01
-1.176E-01,-2.81E-02
-1.176E-01,7.91E-03
-1.172E-01,-1.20E-01
-1.172E-01,6.79E-02
-1.168E-01,-8.09E-03
-1.168E-01,1.19E-02
-1.164E-01,-3.21E-02
-1.164E-01,1.04E-01
-1.160E-01,-3.21E-02
-1.160E-01,7.91E-03
-1.156E-01,-3.21E-02
-1.156E-01,7.91E-03
-1.152E-01,-8.09E-03
-1.152E-01,3.99E-02
-1.148E-01,-3.21E-02
-1.148E-01,7.91E-03
-1.144E-01,-8.09E-03
-1.144E-01,1.60E-01
-1.140E-01,-8.01E-02
-1.140E-01,7.91E-03
-1.136E-01,-1.21E-02
-1.136E-01,1.40E-01
-1.132E-01,-9.21E-02
-1.132E-01,7.91E-03
-1.128E-01,-8.81E-02
-1.128E-01,7.91E-03
-1.124E-01,-2.41E-02
-1.124E-01,2.79E-02
-1.120E-01,-2.01E-02
-1.120E-01,6.39E-02
-1.116E-01,-6.01E-02
-1.116E-01,1.44E-01
-1.112E-01,-2.01E-02
-1.112E-01,3.19E-02
-1.108E-01,-8.81E-02
-1.108E-01,1.59E-02
-1.104E-01,-2.01E-02
-1.104E-01,3.91E-03
-1.100E-01,-2.41E-02
-1.100E-01,1.19E-02
-1.096E-01,-2.41E-02
-1.096E-01,7.91E-03
-1.092E-01,-1.24E-01
-1.092E-01,1.19E-02
-1.088E-01,-9.21E-02
-1.088E-01,3.91E-03
-1.084E-01,-3.21E-02
-1.084E-01,1.60E-01
-1.080E-01,-8.41E-02
-1.080E-01,7.91E-03
-1.076E-01,-1.61E-02
-1.076E-01,1.99E-02
-1.072E-01,-4.01E-02
-1.072E-01,5.99E-02
-1.068E-01,-1.61E-02
-1.068E-01,1.99E-02
-1.064E-01,-8.09E-03
-1.064E-01,7.91E-03
-1.060E-01,-1.36E-01
-1.060E-01,5.19E-02
-1.056E-01,-8.81E-02
-1.056E-01,7.91E-03
-1.052E-01,-8.09E-03
-1.052E-01,7.99E-02
-1.048E-01,-2.41E-02
-1.048E-01,2.79E-02
-1.044E-01,-1.21E-02
-1.044E-01,1.32E-01
-1.040E-01,-4.01E-02
-1.040E-01,3.19E-02
-1.036E-01,-4.01E-02
-1.036E-01,1.59E-02
-1.032E-01,-4.01E-02
-1.032E-01,1.59E-02
-1.028E-01,-2.41E-02
-1.028E-01,1.36E-01
-1.024E-01,-8.81E-02
-1.024E-01,7.91E-03
-1.020E-01,-1.61E-02
-1.020E-01,1.19E-02
-1.016E-01,-1.61E-02
-1.016E-01,1.99E-02
-1.012E-01,-8.01E-02
-1.012E-01,7.91E-03
-1.008E-01,-1.28E-01
-1.008E-01,5.59E-02
-1.004E-01,-8.09E-03
-1.004E-01,1.52E-01
-1.000E-01,-4.01E-02
-1.000E-01,4.79E-02
-9.960E-02,-1.04E-01
-9.960E-02,1.99E-02
-9.920E-02,-6.81E-02
-9.920E-02,7.91E-03
-9.880E-02,-1.28E-01
-9.880E-02,4.39E-02
-9.840E-02,-2.41E-02
-9.840E-02,1.19E-02
-9.800E-02,-1.48E-01
-9.800E-02,2.79E-02
-9.760E-02,-1.21E-02
-9.760E-02,1.59E-02
-9.720E-02,-8.41E-02
-9.720E-02,7.91E-03
-9.680E-02,-1.08E-01
-9.680E-02,7.91E-03
-9.640E-02,-9.61E-02
-9.640E-02,1.59E-02
-9.600E-02,-3.61E-02
-9.600E-02,3.19E-02
-9.560E-02,-8.81E-02
-9.560E-02,3.91E-03
-9.520E-02,-8.41E-02
-9.520E-02,7.91E-03
-9.480E-02,-1.21E-02
-9.480E-02,5.99E-02
-9.440E-02,-7.61E-02
-9.440E-02,1.99E-02
-9.400E-02,-8.09E-03
-9.400E-02,3.99E-02
-9.360E-02,-2.81E-02
-9.360E-02,1.59E-02
-9.320E-02,-9.21E-02
-9.320E-02,7.19E-02
-9.280E-02,-1.21E-02
-9.280E-02,4.79E-02
-9.240E-02,-1.12E-01
-9.240E-02,6.79E-02
-9.200E-02,-8.09E-03
-9.200E-02,1.19E-02
-9.160E-02,-8.09E-03
-9.160E-02,1.59E-02
-9.120E-02,-1.04E-01
-9.120E-02,1.59E-02
-9.080E-02,-1.21E-02
-9.080E-02,1.48E-01
-9.040E-02,-8.81E-02
-9.040E-02,7.91E-03
-9.000E-02,-1.44E-01
-9.000E-02,7.91E-03
-8.960E-02,-8.81E-02
-8.960E-02,2.79E-02
-8.920E-02,-2.81E-02
-8.920E-02,5.99E-02
-8.880E-02,-2.81E-02
-8.880E-02,1.08E-01
-8.840E-02,-2.41E-02
-8.840E-02,7.91E-03
-8.800E-02,-8.09E-03
-8.800E-02,7.91E-03
-8.760E-02,-2.81E-02
-8.760E-02,1.56E-01
-8.720E-02,-3.61E-02
-8.720E-02,3.91E-03
-8.680E-02,-8.09E-03
-8.680E-02,2.79E-02
-8.640E-02,-1.61E-02
-8.640E-02,9.59E-02
-8.600E-02,-1.36E-01
-8.600E-02,5.59E-02
-8.560E-02,-2.81E-02
-8.560E-02,1.59E-02
-8.520E-02,-8.09E-03
-8.520E-02,1.68E-01
-8.480E-02,-8.09E-03
-8.480E-02,6.39E-02
-8.440E-02,-8.09E-03
-8.440E-02,1.48E-01
-8.400E-02,-1.32E-01
-8.400E-02,2.79E-02
-8.360E-02,-2.41E-02
-8.360E-02,7.91E-03
-8.320E-02,-1.21E-02
-8.320E-02,3.19E-02
-8.280E-02,-2.01E-02
-8.280E-02,3.91E-03
-8.240E-02,-4.41E-02
-8.240E-02,7.91E-03
-8.200E-02,-6.81E-02
-8.200E-02,7.91E-03
-8.160E-02,-5.61E-02
-8.160E-02,7.91E-03
-8.120E-02,-1.12E-01
-8.120E-02,1.59E-02
-8.080E-02,-8.01E-02
-8.080E-02,7.91E-03
-8.040E-02,-4.81E-02
-8.040E-02,7.91E-03
-8.000E-02,-3.21E-02
-8.000E-02,1.40E-01
-7.960E-02,-8.41E-02
-7.960E-02,9.19E-02
-7.920E-02,-1.12E-01
-7.920E-02,1.59E-02
-7.880E-02,-8.81E-02
-7.880E-02,1.59E-02
-7.840E-02,-1.21E-02
-7.840E-02,1.52E-01
-7.800E-02,-8.09E-03
-7.800E-02,2.79E-02
-7.760E-02,-1.24E-01
-7.760E-02,3.59E-02
-7.720E-02,-8.09E-03
-7.720E-02,1.59E-02
-7.680E-02,-2.81E-02
-7.680E-02,1.68E-01
-7.640E-02,-3.61E-02
-7.640E-02,5.59E-02
-7.600E-02,-5.21E-02
-7.600E-02,7.91E-03
-7.560E-02,-9.21E-02
-7.560E-02,1.19E-02
-7.520E-02,-3.21E-02
-7.520E-02,8.79E-02
-7.480E-02,-4.81E-02
-7.480E-02,4.79E-02
-7.440E-02,-3.21E-02
-7.440E-02,1.59E-02
-7.400E-02,-8.81E-02
-7.400E-02,2.79E-02
-7.360E-02,-2.81E-02
-7.360E-02,1.08E-01
-7.320E-02,-2.01E-02
-7.320E-02,3.99E-02
-7.280E-02,-1.44E-01
-7.280E-02,3.91E-03
-7.240E-02,-8.09E-03
-7.240E-02,7.59E-02
-7.200E-02,-1.48E-01
-7.200E-02,4.39E-02
-7.160E-02,-2.01E-02
-7.160E-02,2.39E-02
-7.120E-02,-1.00E-01
-7.120E-02,1.04E-01
-7.080E-02,-1.61E-02
-7.080E-02,1.99E-02
-7.040E-02,-1.24E-01
-7.040E-02,3.59E-02
-7.000E-02,-1.40E-01
-7.000E-02,1.99E-02
-6.960E-02,-8.09E-03
-6.960E-02,2.79E-02
-6.920E-02,-1.21E-02
-6.920E-02,1.19E-02
-6.880E-02,-8.81E-02
-6.880E-02,7.91E-03
-6.840E-02,-4.01E-02
-6.840E-02,7.91E-03
-6.800E-02,-3.61E-02
-6.800E-02,7.91E-03
-6.760E-02,-8.09E-03
-6.760E-02,2.79E-02
-6.720E-02,-1.61E-02
-6.720E-02,1.59E-02
-6.680E-02,-1.44E-01
-6.680E-02,6.79E-02
-6.640E-02,-1.44E-01
-6.640E-02,1.60E-01
-6.600E-02,-2.81E-02
-6.600E-02,7.91E-03
-6.560E-02,-2.41E-02
-6.560E-02,1.99E-02
-6.520E-02,-3.61E-02
-6.520E-02,1.19E-02
-6.480E-02,-8.81E-02
-6.480E-02,1.99E-02
-6.440E-02,-8.09E-03
-6.440E-02,1.99E-02
-6.400E-02,-8.81E-02
-6.400E-02,1.99E-02
-6.360E-02,-1.24E-01
-6.360E-02,6.39E-02
-6.320E-02,-1.21E-02
-6.320E-02,3.91E-03
-6.280E-02,-8.41E-02
-6.280E-02,7.91E-03
-6.240E-02,-2.01E-02
-6.240E-02,3.91E-03
-6.200E-02,-9.61E-02
-6.200E-02,3.91E-03
-6.160E-02,-1.04E-01
-6.160E-02,7.19E-02
-6.120E-02,-8.09E-03
-6.120E-02,1.19E-02
-6.080E-02,-8.09E-03
-6.080E-02,1.88E-01
-6.040E-02,-2.01E-02
-6.040E-02,7.91E-03
-6.000E-02,-1.61E-02
-6.000E-02,3.59E-02
-5.960E-02,-8.01E-02
-5.960E-02,1.99E-02
-5.920E-02,-7.61E-02
-5.920E-02,3.91E-03
-5.880E-02,-8.09E-03
-5.880E-02,4.79E-02
